proportion,n,coverage rate,avg length,method,F1 score
0.7,500,1.0,5.920257829960746,Naive,0.6666666666666666
0.7,500,1.0,12.575020705567109,MLE,0.5
0.7,500,1.0,14.45922970599669,Data splitting,0.4
0.7,500,1.0,5.943181662476688,Naive,0.0
0.7,500,0.75,13.832513389818274,MLE,0.3333333333333333
0.7,500,1.0,14.049139084558242,Data splitting,0.5
0.7,500,0.375,7.2409753165770505,Naive,0.5
0.7,500,1.0,13.512203770801518,MLE,0.0
0.7,500,0.9166666666666666,15.056512741458517,Data splitting,0.4
0.7,500,1.0,5.9177889593161614,Naive,0.0
0.7,500,0.8333333333333334,13.559236596476751,MLE,0.4
0.7,500,0.9166666666666666,15.623833379440923,Data splitting,0.4
0.7,500,0.875,7.465720691643418,Naive,0.5
0.7,500,0.9166666666666666,13.417019709720813,MLE,0.8
0.7,500,0.875,14.409620574589393,Data splitting,1.0
0.7,500,0.75,7.372950370556558,Naive,1.0
0.7,500,0.75,10.495433276544064,MLE,0.6666666666666666
0.7,500,0.9166666666666666,14.312633293659559,Data splitting,0.8
0.7,500,0.75,5.973625206537292,Naive,0.6666666666666666
0.7,500,1.0,13.017425119275833,MLE,0.4
0.7,500,1.0,13.998731657972582,Data splitting,0.8
0.7,500,1.0,7.178969854483511,Naive,0.5
0.7,500,0.8333333333333334,13.513863715605043,MLE,0.8
0.7,500,1.0,13.256080478667378,Data splitting,0.0
0.7,500,0.5,7.255385005172938,Naive,0.0
0.7,500,1.0,12.688650872195211,MLE,0.5
0.7,500,0.75,13.812503242707624,Data splitting,0.0
0.7,500,0.875,7.10539961114327,Naive,0.5
0.7,500,1.0,10.697884673642255,MLE,0.0
0.7,500,1.0,14.351267031903637,Data splitting,0.4
0.7,500,1.0,5.8992734782559735,Naive,0.0
0.7,500,0.875,13.021059304516626,MLE,0.0
0.7,500,1.0,13.935598079777492,Data splitting,0.0
0.7,500,0.75,5.9359914585803235,Naive,0.0
0.7,500,0.875,12.172768567588047,MLE,0.5
0.7,500,0.875,13.477806968411784,Data splitting,0.5
0.7,500,0.8333333333333334,7.664962016815565,Naive,0.4
0.7,500,0.8333333333333334,14.089515010156914,MLE,0.4
0.7,500,0.9166666666666666,14.655146272133708,Data splitting,0.0
0.7,500,0.875,7.2047230908594155,Naive,0.0
0.7,500,0.875,12.700474029026953,MLE,0.0
0.7,500,0.875,13.833778516274197,Data splitting,0.5
0.7,500,0.75,5.936054185723892,Naive,0.6666666666666666
0.7,500,0.75,10.617064673336769,MLE,0.6666666666666666
0.7,500,0.5,11.914672071147034,Data splitting,0.6666666666666666
0.7,500,0.75,5.9623310922739625,Naive,0.6666666666666666
0.7,500,0.875,13.850392769239594,MLE,0.3333333333333333
0.7,500,1.0,12.764528198333311,Data splitting,0.0
0.7,500,0.75,7.197724915583295,Naive,0.5
0.7,500,0.875,12.087900687947949,MLE,0.0
0.7,500,1.0,13.15673690248682,Data splitting,0.0
0.7,500,0.875,7.045208883333171,Naive,0.0
0.7,500,0.875,12.459149909397748,MLE,0.5
0.7,500,1.0,13.248781436021645,Data splitting,0.5
0.7,500,0.875,7.146316050697891,Naive,0.5
0.7,500,1.0,13.306579368992887,MLE,0.4
0.7,500,0.9166666666666666,15.573571331388392,Data splitting,0.0
0.7,500,0.625,7.167850094891596,Naive,0.0
0.7,500,1.0,10.688897935096367,MLE,0.0
0.7,500,0.9166666666666666,14.495032370413382,Data splitting,0.4
0.7,500,1.0,5.93064964858379,Naive,0.0
0.7,500,0.75,10.734675124042749,MLE,0.6666666666666666
0.7,500,1.0,11.080903466631053,Data splitting,0.0
0.7,500,0.5,5.903936455608035,Naive,0.0
0.7,500,0.8333333333333334,13.239192886150848,MLE,0.4
0.7,500,1.0,13.136113106070603,Data splitting,0.0
0.7,500,0.9166666666666666,7.58253610617955,Naive,0.4
0.7,500,1.0,12.422641939283528,MLE,0.5
0.7,500,0.875,13.479025729042753,Data splitting,0.5
0.7,500,1.0,7.0903580440717064,Naive,0.5
0.7,500,0.875,12.522070270004424,MLE,0.5
0.7,500,1.0,15.227748266824666,Data splitting,0.6666666666666666
0.7,500,1.0,7.161093214032643,Naive,0.5
0.7,500,0.8333333333333334,13.402350504300438,MLE,0.8
0.7,500,0.75,15.611027705196495,Data splitting,0.3333333333333333
0.7,500,0.625,7.387513957600499,Naive,0.5
0.7,500,1.0,12.464043526746453,MLE,0.0
0.7,500,1.0,13.307816143618489,Data splitting,0.0
0.7,500,0.875,7.085009927885622,Naive,0.0
0.7,500,0.875,13.864892851301768,MLE,0.6666666666666666
0.7,500,0.875,13.60031717066436,Data splitting,0.5
0.7,500,1.0,5.919140458302526,Naive,0.0
0.7,500,1.0,13.72864464868715,MLE,0.8
0.7,500,0.75,15.125130902861896,Data splitting,0.4
0.7,500,0.75,5.930019578916093,Naive,0.0
0.7,500,1.0,12.494177546792383,MLE,0.5
0.7,500,0.8333333333333334,14.993291975680393,Data splitting,0.4
0.7,500,0.75,7.139507661897322,Naive,0.0
0.7,500,0.8333333333333334,13.399203701868402,MLE,0.4
0.7,500,1.0,11.326940860684022,Data splitting,0.0
0.7,500,0.75,7.114987274230619,Naive,0.0
0.7,500,0.5833333333333334,13.385665141546818,MLE,0.0
0.7,500,0.875,15.639721796229448,Data splitting,0.3333333333333333
0.7,500,0.8333333333333334,7.8094566088220345,Naive,0.0
0.7,500,1.0,14.117410415973023,MLE,0.6666666666666666
0.7,500,1.0,10.775589101948233,Data splitting,0.0
0.7,500,0.875,7.300472476497449,Naive,0.0
0.7,500,0.875,12.523082968164374,MLE,0.5
0.7,500,1.0,13.13261921980799,Data splitting,0.5
0.7,500,0.5,5.948641927930814,Naive,0.6666666666666666
0.7,500,1.0,10.396512715506022,MLE,0.0
0.7,500,1.0,13.076061627308517,Data splitting,0.0
0.7,500,0.75,5.929766516145149,Naive,0.6666666666666666
0.7,500,0.8333333333333334,13.63971952527469,MLE,0.4
0.7,500,0.9166666666666666,14.927997285687963,Data splitting,0.4
0.7,500,0.6666666666666666,5.938669670620403,Naive,0.5454545454545454
0.7,500,1.0,13.97175904690097,MLE,0.6666666666666666
0.7,500,0.9166666666666666,14.89089668111122,Data splitting,0.4
0.7,500,0.8125,8.039430327427954,Naive,0.3333333333333333
0.7,500,0.75,13.798041333008825,MLE,0.6666666666666666
0.7,500,0.875,14.263488431019603,Data splitting,0.5
0.7,500,0.875,7.218681594558676,Naive,0.5
0.7,500,0.875,13.492412508209402,MLE,0.3333333333333333
0.7,500,0.9166666666666666,14.308872314355705,Data splitting,0.4
0.7,500,1.0,7.465741819902502,Naive,0.4
0.7,500,1.0,13.62602758232534,MLE,0.4
0.7,500,1.0,15.297687873748382,Data splitting,0.3333333333333333
0.7,500,0.875,7.212031039591297,Naive,0.0
0.7,500,0.75,10.239777981616877,MLE,0.6666666666666666
0.7,500,0.9166666666666666,14.628473071512458,Data splitting,0.8
0.7,500,0.75,7.313461738453848,Naive,1.0
0.7,500,0.875,12.473877940135079,MLE,0.0
0.7,500,1.0,14.596644252841593,Data splitting,0.4
0.7,500,0.875,7.046227114422977,Naive,0.0
0.7,500,0.8333333333333334,13.181131253685708,MLE,0.8
0.7,500,0.75,14.794763384642794,Data splitting,0.8
0.7,500,0.75,7.525899688565235,Naive,0.8
0.7,500,0.875,12.757701821325647,MLE,0.0
0.7,500,1.0,14.91097040705924,Data splitting,0.4
0.7,500,1.0,7.266338010185031,Naive,0.0
0.7,500,0.875,12.848572622936572,MLE,0.0
0.7,500,1.0,10.679517087696784,Data splitting,0.6666666666666666
0.7,500,0.75,5.94687998765164,Naive,0.0
0.7,500,1.0,10.646967811663137,MLE,0.6666666666666666
0.7,500,1.0,10.778324326325105,Data splitting,0.0
0.7,500,0.75,5.927176552168152,Naive,0.6666666666666666
0.7,500,0.9166666666666666,13.17096539990145,MLE,0.0
0.7,500,0.9166666666666666,14.53058539259324,Data splitting,0.0
0.7,500,0.75,5.963093533311086,Naive,0.0
0.7,500,0.75,10.108638588186233,MLE,0.6666666666666666
0.7,500,0.375,14.262943034520541,Data splitting,0.5
0.7,500,0.75,5.966703257857084,Naive,0.6666666666666666
0.7,500,0.85,14.19697509058084,MLE,0.5714285714285715
0.7,500,0.9166666666666666,15.241276286556152,Data splitting,0.4
0.7,500,1.0,7.873507769996887,Naive,0.4
0.7,500,1.0,13.976616307678468,MLE,0.4
0.7,500,1.0,13.653468305689685,Data splitting,0.0
0.7,500,1.0,7.83579886396133,Naive,0.4
0.7,500,1.0,9.935246139388124,MLE,0.0
0.7,500,1.0,14.355163333620952,Data splitting,0.4
0.7,500,0.5,5.948375257509269,Naive,0.0
0.7,500,1.0,13.40316568919333,MLE,0.4
0.7,500,1.0,10.875623490721305,Data splitting,0.6666666666666666
0.7,500,0.75,5.955726949026369,Naive,0.6666666666666666
0.7,500,1.0,12.31118187740695,MLE,0.5
0.7,500,1.0,14.822647864588912,Data splitting,0.6666666666666666
0.7,500,0.5,5.944749730814831,Naive,0.0
0.7,500,1.0,13.004368898474894,MLE,0.5
0.7,500,0.75,11.290829234446443,Data splitting,0.6666666666666666
0.7,500,0.75,5.9192239802955235,Naive,0.0
0.7,500,0.875,12.484173546601948,MLE,0.0
0.7,500,0.5,13.716030117627541,Data splitting,0.5
0.7,500,0.75,5.96840600386192,Naive,0.0
0.7,500,1.0,13.111107854859654,MLE,0.5
0.7,500,1.0,10.648343319672945,Data splitting,0.6666666666666666
0.7,500,0.875,7.160763899393935,Naive,0.5
0.7,500,0.5,10.567007034722504,MLE,0.0
0.7,500,1.0,11.135647841245273,Data splitting,0.0
0.7,500,0.625,7.364360376855552,Naive,0.0
0.7,500,0.9166666666666666,13.378805550170044,MLE,0.8
0.7,500,0.9166666666666666,15.032856700122466,Data splitting,0.8
0.7,500,0.75,7.260234930847344,Naive,0.5
0.7,500,0.875,12.796558069879438,MLE,0.5
0.7,500,0.6666666666666666,15.05103281017103,Data splitting,0.8
0.7,500,0.75,5.969700843213841,Naive,0.6666666666666666
0.7,500,0.8333333333333334,13.469811601713408,MLE,0.4
0.7,500,0.875,13.523462993172869,Data splitting,0.0
0.7,500,1.0,5.900347690990077,Naive,0.0
0.7,500,1.0,12.653583135212525,MLE,0.5
0.7,500,0.75,13.50036082112436,Data splitting,0.5
0.7,500,0.75,8.044548142717217,Naive,0.6666666666666666
0.7,500,0.75,10.276840354603516,MLE,0.6666666666666666
0.7,500,0.9166666666666666,13.991545141942671,Data splitting,0.8
0.7,500,0.5,5.971851980127591,Naive,0.6666666666666666
0.7,500,0.5,9.91684977797963,MLE,0.6666666666666666
0.7,500,0.5833333333333334,15.155948931021255,Data splitting,0.8
0.7,500,0.625,7.232842073839722,Naive,0.5
0.7,500,1.0,14.03042096011383,MLE,0.5714285714285715
0.7,500,0.8125,15.391225716773251,Data splitting,0.6666666666666666
0.7,500,0.625,7.292558327932834,Naive,0.5
0.7,500,0.875,12.638895155783688,MLE,0.0
0.7,500,1.0,15.38417027989187,Data splitting,0.6666666666666666
0.7,500,0.75,5.930200252006491,Naive,0.0
0.7,500,0.75,12.791750549511033,MLE,0.5
0.7,500,1.0,11.000187971555716,Data splitting,0.0
0.7,500,0.875,7.2062740463595585,Naive,0.5
0.7,500,1.0,13.089337786302579,MLE,0.4
0.7,500,0.75,14.985398424892887,Data splitting,0.4
0.7,500,0.875,7.069361654840097,Naive,0.5
0.7,500,0.9166666666666666,13.251943817981703,MLE,0.4
0.7,500,0.9166666666666666,14.810533980577437,Data splitting,0.4
0.7,500,0.75,5.9514522917257295,Naive,0.0
0.7,500,0.75,12.666547865333085,MLE,0.5
0.7,500,0.8333333333333334,15.218044369391485,Data splitting,0.8
0.7,500,1.0,7.182216499261082,Naive,0.5
0.7,500,1.0,12.59980861930124,MLE,0.0
0.7,500,0.8125,16.38422920592981,Data splitting,0.3333333333333333
0.7,500,1.0,7.183340977730703,Naive,0.0
0.7,500,1.0,10.593805403059521,MLE,0.0
0.7,500,0.875,13.520795030972206,Data splitting,0.5
0.7,500,0.75,5.942723440911772,Naive,0.6666666666666666
0.7,500,0.75,10.701340902006349,MLE,0.6666666666666666
0.7,500,0.75,11.11051501937809,Data splitting,0.0
0.7,500,0.75,5.93347397031658,Naive,0.0
0.7,500,0.8333333333333334,13.457748808132564,MLE,0.4
0.7,500,0.875,13.834283359573675,Data splitting,0.5
0.7,500,0.8333333333333334,7.698756463420622,Naive,0.8
0.7,500,0.75,13.960338919314658,MLE,0.6666666666666666
0.7,500,1.0,14.960580353948467,Data splitting,0.4
0.7,500,0.25,5.936992874813911,Naive,0.0
0.7,500,0.8333333333333334,13.506949028179724,MLE,0.0
0.7,500,0.5,11.152559189911777,Data splitting,0.0
0.7,500,1.0,7.687641860774942,Naive,0.4
0.7,500,0.5,10.69143126138,MLE,0.0
0.7,500,1.0,13.342902667397523,Data splitting,0.0
0.7,500,0.5,5.9570317618465305,Naive,0.0
0.7,500,0.875,12.706768054403145,MLE,0.5
0.7,500,0.875,13.69507112492267,Data splitting,0.5
0.7,500,0.75,7.302380093199161,Naive,0.5
0.7,500,0.75,10.550910970498473,MLE,0.0
0.7,500,1.0,13.957208485522202,Data splitting,0.5
0.7,500,1.0,7.092045212646916,Naive,0.0
0.7,500,1.0,13.332013067684494,MLE,0.4
0.7,500,0.8333333333333334,14.589150809632033,Data splitting,0.4
0.7,500,0.875,7.11558631826102,Naive,0.5
0.7,500,0.875,12.65163462500856,MLE,0.0
0.7,500,0.75,10.924091094581012,Data splitting,0.0
0.7,500,0.75,5.942430229242264,Naive,0.0
0.7,500,0.875,13.106441048102372,MLE,0.5
0.7,500,1.0,14.460103490389256,Data splitting,0.4
0.7,500,1.0,7.373969042862163,Naive,0.0
0.7,500,1.0,10.624069819162466,MLE,0.0
0.7,500,1.0,13.02021087877673,Data splitting,0.0
0.7,500,0.75,5.9257056034607904,Naive,0.0
0.7,500,0.5,12.927943120146175,MLE,0.0
0.7,500,0.625,14.34036374908326,Data splitting,0.0
0.7,500,0.5,5.928628435360442,Naive,0.0
0.7,500,1.0,13.492798453229463,MLE,0.4
0.7,500,0.75,11.546081665497864,Data splitting,0.0
0.7,500,0.75,5.9385598891034785,Naive,0.0
0.7,500,1.0,12.476238738351764,MLE,0.5
0.7,500,1.0,10.62497251916037,Data splitting,0.0
0.7,500,0.75,5.95538359791793,Naive,0.0
0.7,500,0.875,12.435911180841192,MLE,0.0
0.7,500,1.0,13.397803737755597,Data splitting,0.5
0.7,500,0.75,5.9884691757340445,Naive,0.0
0.7,500,0.75,12.560028380351635,MLE,0.5
0.7,500,0.875,13.560224161944348,Data splitting,0.5
0.7,500,0.5,7.206822226911212,Naive,0.5
0.7,500,0.75,10.659887265349626,MLE,0.6666666666666666
0.7,500,0.95,16.25351530217474,Data splitting,0.5714285714285715
0.7,500,0.75,5.919134928844649,Naive,0.0
0.7,500,1.0,12.197543142539828,MLE,0.0
0.7,500,0.9166666666666666,13.96350271914367,Data splitting,0.4
0.7,500,0.75,5.95271533834565,Naive,0.0
0.7,500,1.0,12.382199130472037,MLE,0.5
0.7,500,0.5,10.859462152199189,Data splitting,0.0
0.7,500,0.75,5.961129764957224,Naive,0.6666666666666666
0.7,500,0.75,10.612556129302408,MLE,0.6666666666666666
0.7,500,0.75,13.425106845342242,Data splitting,0.5
0.7,500,0.875,7.194872184829222,Naive,0.5
0.7,500,1.0,12.635610995699242,MLE,0.0
0.7,500,0.5,11.220376408771386,Data splitting,0.0
0.7,500,0.75,5.98297533300668,Naive,0.0
0.7,500,0.9166666666666666,13.080422746992097,MLE,0.8
0.7,500,0.9166666666666666,14.11055094249547,Data splitting,0.4
0.7,500,0.8333333333333334,7.705162752613407,Naive,0.4
0.7,500,1.0,13.715809652696693,MLE,0.0
0.7,500,1.0,13.323175386775777,Data splitting,0.0
0.7,500,0.75,5.955131462550193,Naive,0.0
0.7,500,1.0,12.960168813659465,MLE,0.5
0.7,500,1.0,14.93156774301853,Data splitting,0.6666666666666666
0.7,500,0.75,7.238777380708213,Naive,0.5
0.7,500,0.8333333333333334,13.676035759345666,MLE,0.4
0.7,500,1.0,11.190874989809101,Data splitting,0.6666666666666666
0.7,500,0.75,5.927626916242934,Naive,0.6666666666666666
0.7,500,0.8125,13.315237785074604,MLE,0.3333333333333333
0.7,500,0.6875,15.427088145617931,Data splitting,0.3333333333333333
0.7,500,0.75,7.119756666685264,Naive,0.0
0.7,500,0.875,12.683006089555535,MLE,0.0
0.7,500,0.75,14.266752521036418,Data splitting,0.5
0.7,500,0.875,7.232690775572347,Naive,0.5
0.7,500,1.0,12.678199245029266,MLE,0.5
0.7,500,0.875,13.385888408912972,Data splitting,1.0
0.7,500,1.0,5.954145941591047,Naive,0.6666666666666666
0.7,500,0.75,13.701217005060327,MLE,0.0
0.7,500,0.75,14.331417293000426,Data splitting,0.5
0.7,500,0.75,5.9189468745650675,Naive,0.0
0.7,500,0.375,12.71874642191867,MLE,0.5
0.7,500,0.8333333333333334,15.484138311633167,Data splitting,0.4
0.7,500,0.875,7.207334051353397,Naive,0.5
0.7,500,1.0,12.274389214019369,MLE,0.5
0.7,500,0.8333333333333334,14.306470154762794,Data splitting,0.8
0.7,500,0.75,5.945460569549835,Naive,0.0
0.7,500,0.375,12.758507833343137,MLE,0.5
0.7,500,0.6875,14.920290997006585,Data splitting,0.6666666666666666
0.7,500,0.75,5.926455194556354,Naive,0.6666666666666666
0.7,500,0.75,9.973921322222258,MLE,0.0
0.7,500,0.875,14.370924123403347,Data splitting,0.0
0.7,500,0.5,5.972148251530951,Naive,0.0
0.7,500,0.75,12.868471608217893,MLE,0.5
0.7,500,0.75,10.890528814248832,Data splitting,0.0
0.7,500,1.0,5.90169906577022,Naive,0.0
0.7,500,0.9166666666666666,13.262248848521736,MLE,0.8
0.7,500,1.0,13.939472590128798,Data splitting,0.5
0.7,500,1.0,7.173075083804372,Naive,1.0
0.7,500,1.0,12.626677696307548,MLE,0.0
0.7,500,1.0,14.358490124280712,Data splitting,0.8
0.7,500,1.0,5.935732414876021,Naive,0.0
0.7,500,0.875,12.805203123095122,MLE,0.5
0.7,500,1.0,14.058288966439008,Data splitting,0.0
0.7,500,0.75,5.921002757255241,Naive,0.0
0.7,500,1.0,13.344384175614396,MLE,0.8
0.7,500,1.0,13.310251020209675,Data splitting,0.5
0.7,500,0.875,7.246971211211556,Naive,0.0
0.7,500,1.0,12.767316039962601,MLE,0.5
0.7,500,0.875,14.323623658477096,Data splitting,0.0
0.7,500,1.0,5.917974325571206,Naive,0.6666666666666666
0.7,500,0.75,12.470174766049904,MLE,0.0
0.7,500,1.0,14.422944044230482,Data splitting,0.4
0.7,500,0.8333333333333334,7.526353820267993,Naive,0.4
0.7,500,1.0,13.573550809469474,MLE,0.8
0.7,500,1.0,13.790284783178041,Data splitting,0.5
0.7,500,0.75,5.932392778209016,Naive,0.0
0.7,500,1.0,12.751856930909655,MLE,1.0
0.7,500,0.875,13.272677807389687,Data splitting,0.5
0.7,500,0.75,5.967818038610036,Naive,0.6666666666666666
0.7,500,0.8333333333333334,13.346061375294518,MLE,0.4
0.7,500,0.875,13.478653136216634,Data splitting,0.5
0.7,500,0.75,7.2194953540206415,Naive,1.0
0.7,500,0.9166666666666666,13.967769997774482,MLE,0.4
0.7,500,0.75,13.82920033008261,Data splitting,0.0
0.7,500,0.75,5.932450675629516,Naive,0.0
0.7,500,1.0,12.683688832761556,MLE,1.0
0.7,500,0.9166666666666666,14.450768904528593,Data splitting,0.8
0.7,500,0.875,7.22493889146711,Naive,0.5
0.7,500,1.0,12.40339958500184,MLE,0.5
0.7,500,0.875,13.261346298466327,Data splitting,0.5
0.7,500,0.5,5.961614839372531,Naive,0.0
0.7,500,0.75,10.145509225051953,MLE,0.6666666666666666
0.7,500,0.875,13.279687577907744,Data splitting,0.5
0.7,500,0.75,7.1117440226017425,Naive,0.5
0.7,500,0.75,12.899804953256673,MLE,0.0
0.7,500,0.75,10.825209925082973,Data splitting,0.0
0.7,500,1.0,5.939591115522882,Naive,0.0
0.7,500,1.0,12.541565509773339,MLE,0.5
0.7,500,1.0,10.789156002719427,Data splitting,0.6666666666666666
0.7,500,0.5,5.946566581089465,Naive,0.6666666666666666
0.7,500,0.875,12.903206013165198,MLE,1.0
0.7,500,1.0,14.050075021905183,Data splitting,1.0
0.7,500,0.75,7.394174376728853,Naive,1.0
0.7,500,0.875,12.446215704012943,MLE,0.0
0.7,500,0.875,13.505100278603654,Data splitting,0.5
0.7,500,0.75,5.952969410934649,Naive,0.0
0.7,500,0.75,10.672099788655078,MLE,0.6666666666666666
0.7,500,0.875,13.228986032931214,Data splitting,0.5
0.7,500,0.75,5.930557340745897,Naive,0.6666666666666666
0.7,500,0.5,12.556785329889188,MLE,1.0
0.7,500,0.9166666666666666,14.502588865706379,Data splitting,0.8
0.7,500,0.75,5.939853824211964,Naive,0.6666666666666666
0.7,500,0.75,12.446834316726441,MLE,0.5
0.7,500,0.625,13.83642767312146,Data splitting,0.5
0.7,500,0.75,7.064348621911803,Naive,0.5
0.7,500,0.9166666666666666,13.71630971171087,MLE,0.8
0.7,500,1.0,14.043254687137527,Data splitting,0.5
0.7,500,0.75,7.321552094541378,Naive,0.5
0.7,500,0.75,10.65791221299067,MLE,0.6666666666666666
0.7,500,1.0,10.582993351161944,Data splitting,0.0
0.7,500,0.5,5.935327420729725,Naive,0.0
0.7,500,0.75,13.664560721139146,MLE,0.3333333333333333
0.7,500,0.875,13.73797985411682,Data splitting,0.0
0.7,500,0.5,7.188318634159809,Naive,0.0
0.7,500,0.9166666666666666,13.451852236991606,MLE,0.8
0.7,500,1.0,11.270994787511931,Data splitting,0.0
0.7,500,0.75,7.207125471499513,Naive,1.0
0.7,500,0.625,12.836456692272911,MLE,0.5
0.7,500,1.0,10.797911513264852,Data splitting,0.6666666666666666
0.7,500,1.0,5.9149669322435585,Naive,0.6666666666666666
0.7,500,0.8,14.16210328727757,MLE,0.5714285714285715
0.7,500,1.0,13.333149729751232,Data splitting,0.5
0.7,500,0.5,7.215294224108142,Naive,0.0
0.7,500,1.0,14.064042435857518,MLE,0.6666666666666666
0.7,500,1.0,15.36870770168337,Data splitting,0.6666666666666666
0.7,500,0.9166666666666666,7.948662722210127,Naive,0.4
0.7,500,1.0,10.37802653801251,MLE,0.0
0.7,500,0.875,13.357693228386005,Data splitting,0.0
0.7,500,0.875,7.218389323484001,Naive,0.0
0.7,500,0.9166666666666666,13.057116744667319,MLE,0.4
0.7,500,0.9166666666666666,14.267397629190357,Data splitting,0.4
0.7,500,0.75,7.009011574003765,Naive,0.5
0.7,500,0.9166666666666666,13.384369164802244,MLE,0.4
0.7,500,0.625,14.256762582086974,Data splitting,0.5
0.7,500,0.75,7.328393491038509,Naive,0.5
0.7,500,0.875,12.431988175453133,MLE,0.5
0.7,500,1.0,11.214180349294999,Data splitting,0.0
0.7,500,0.5,7.363303810886318,Naive,0.0
0.7,500,1.0,10.261133249403557,MLE,0.0
0.7,500,1.0,13.6371803585334,Data splitting,0.0
0.7,500,0.75,7.290150447923923,Naive,0.0
0.7,500,0.75,10.64787156205913,MLE,0.0
0.7,500,0.625,13.815451718040405,Data splitting,0.0
0.7,500,0.75,5.9263266197250974,Naive,0.0
0.7,500,0.75,12.652221331752802,MLE,0.5
0.7,500,0.875,13.588143060351673,Data splitting,0.5
0.7,500,0.75,7.232275649236396,Naive,1.0
0.7,500,1.0,13.431428630450007,MLE,0.4
0.7,500,1.0,11.219083974046162,Data splitting,0.6666666666666666
0.7,500,0.75,5.921357100652628,Naive,0.6666666666666666
0.7,500,0.5833333333333334,13.353201112323333,MLE,0.4
0.7,500,0.9,16.831824671027956,Data splitting,0.5714285714285715
0.7,500,0.8333333333333334,7.800143179384276,Naive,0.4
0.7,500,0.75,10.610740514994278,MLE,0.6666666666666666
0.7,500,0.8333333333333334,14.85135129488294,Data splitting,0.8
0.7,500,0.75,7.343030837016823,Naive,0.5
0.7,500,0.625,12.779710361904959,MLE,0.0
0.7,500,0.875,13.935794976183246,Data splitting,0.0
0.7,500,0.75,7.35869170611742,Naive,0.0
0.7,500,1.0,12.531174176433403,MLE,0.5
0.7,500,0.75,14.924323103275368,Data splitting,0.4
0.7,500,0.75,7.175668344900117,Naive,0.5
0.7,500,1.0,13.677841705143582,MLE,0.6666666666666666
0.7,500,1.0,14.101853805438,Data splitting,0.8
0.7,500,0.75,7.075498847530837,Naive,0.5
0.7,500,0.75,10.364759506989227,MLE,0.6666666666666666
0.7,500,1.0,11.308754731272938,Data splitting,0.6666666666666666
0.7,500,0.75,5.968735392761193,Naive,0.6666666666666666
0.7,500,1.0,13.482926731995668,MLE,0.4
0.7,500,1.0,10.583148424201122,Data splitting,0.6666666666666666
0.7,500,0.75,5.931080503335057,Naive,0.6666666666666666
0.7,500,0.8333333333333334,13.045786183171984,MLE,0.4
0.7,500,1.0,10.886843516243395,Data splitting,0.0
0.7,500,0.5,5.983581062058092,Naive,0.0
0.7,500,1.0,12.875305137550253,MLE,1.0
0.7,500,0.75,13.686934276350634,Data splitting,0.5
0.7,500,0.875,7.251686662104967,Naive,1.0
0.7,500,0.875,12.450173042444327,MLE,0.5
0.7,500,0.75,10.61841906269343,Data splitting,0.0
0.7,500,0.5,6.005944762758882,Naive,0.0
0.7,500,0.75,12.610520895445596,MLE,0.0
0.7,500,0.6875,16.09116207162876,Data splitting,0.6666666666666666
0.7,500,0.75,7.3681204637271485,Naive,0.0
0.7,500,1.0,13.04824077928944,MLE,1.0
0.7,500,0.75,14.733998617172215,Data splitting,0.5
0.7,500,1.0,7.4327804511189495,Naive,0.5
0.7,500,0.9166666666666666,13.28392610310717,MLE,0.4
0.7,500,0.9166666666666666,15.07350981225398,Data splitting,0.4
0.7,500,0.75,7.260832153495406,Naive,0.5
0.7,500,0.875,12.639607023346704,MLE,0.5
0.7,500,1.0,10.868432346237341,Data splitting,0.6666666666666666
0.7,500,0.75,5.958090988420712,Naive,0.6666666666666666
0.7,500,1.0,13.518535924033044,MLE,0.4
0.7,500,0.75,14.609091601290297,Data splitting,0.4
0.7,500,1.0,7.093696064704808,Naive,0.0
0.7,500,1.0,13.481436150909822,MLE,0.8
0.7,500,0.9166666666666666,15.052844537730246,Data splitting,0.4
0.7,500,0.75,5.93909588340016,Naive,0.0
0.7,500,0.75,12.496603940597176,MLE,0.0
0.7,500,0.6666666666666666,15.641400587359641,Data splitting,0.0
0.7,500,0.75,7.266669973660369,Naive,0.0
0.7,500,1.0,12.672996356335176,MLE,0.0
0.7,500,0.75,14.760142371846431,Data splitting,0.5
0.7,500,0.5833333333333334,7.883169969885174,Naive,0.0
0.7,500,0.75,12.56535454342368,MLE,0.5
0.7,500,0.875,13.611242305684636,Data splitting,0.5
0.7,500,1.0,7.124628948199904,Naive,0.5
0.7,500,1.0,13.752586301749247,MLE,0.3333333333333333
0.7,500,0.8125,15.648398408174412,Data splitting,0.3333333333333333
0.7,500,0.9166666666666666,7.758520037127461,Naive,0.0
0.7,500,0.8333333333333334,13.682073935020732,MLE,0.4
0.7,500,0.8125,16.15238989770299,Data splitting,0.3333333333333333
0.7,500,0.9166666666666666,7.708586137264761,Naive,0.4
0.7,500,1.0,13.808750532277623,MLE,0.0
0.7,500,0.75,14.188920923258216,Data splitting,0.5
0.7,500,1.0,5.923229139586832,Naive,0.0
0.7,500,0.875,14.086586683966058,MLE,0.6666666666666666
0.7,500,1.0,13.473004890784772,Data splitting,0.0
0.7,500,0.75,5.998995576134316,Naive,0.0
0.7,500,0.75,13.57404488690536,MLE,0.6666666666666666
0.7,500,1.0,15.61609907938603,Data splitting,0.3333333333333333
0.7,500,0.8125,7.921748357632727,Naive,0.3333333333333333
0.7,500,0.375,12.376759970158243,MLE,0.0
